whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-686f763c972cb7f4ba3c2ff5,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-6b3f46167d366d6450fecad0,Ephrata,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2023–2027,per_diem,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-31ef174d6797c0b86809f851,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-32b982fdad881e01827e7a48,North Castle,NY,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,1983,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-c25a6f8ee46d809f274577b4,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-21260d6a1f73e6f2a0f2db86,Franklin,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2021–2023,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-80f81d7086609feef3ce77be,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-a5cde05dfa68631574c6928f,Penn Forest,PA,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2025,per_diem,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-61adc71a5e3ceb70db10c7a0,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-06a13d5fbc289c822ea5aea8,Franklin,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2025–2028,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-896aa8caf3c2ca80f7c0610c,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-811523f028418e0d69531428,Dublin,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2017,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-10891f7c5ee1d73dba176b23,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-cbabf1fcc5656aa1b668c2c8,Upper Uwchlan,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2020,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-422be06c933bde588523f415,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-c1395aea73807c92faf26543,Wilma,MN,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,other_pay_setting_mechanism,2022,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-f1ec86f1d139b667b9164e99,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-510528851c95c8241ccf1154,Franklin,IN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-ad6150ed66beec531cde6114,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-fd24850e72a54abd82a362e2,Center,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2025–2029,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-0da459063548cee9e2a7749c,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-a4f3fb6f622b2471b8b0c27f,Monroe,OH,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,2019,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-a7e0e419bf4b7af7d1702a12,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-5693348577fe5b6468570338,Upper St. Clair,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2025,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-98c08bf1913cf01de7d272b2,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-86b87c9e0e963f600652f274,Fairmont,MN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2021–2022,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-92a69035f7ee39bdfdb455eb,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-2c90e47edde8e845482e9ad5,Huntington Bay,NY,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,1998,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-e39433ac921e8d10237a50bd,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-77ab669e91dfef0716a45251,Austin,MN,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2026,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-75091e31957add2a690a27b1,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-4aca47d56bed1b1c597b61ca,Vermillion,SD,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2025–2027,cola_cpi,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-1136604af4ce69653dd7504c,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-11ff5191d1d499b706e66f90,Ticonderoga,NY,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2026–2028,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-820aece4bb32ca82a8a86542,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-fa256da16544747a28c0048d,Hanover,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2020–2024,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-93fe79eab25d0dfaf1a9e6e7,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-6b1301a043292fdf56ef71cc,Perry,WI,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2020,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-f15b985129b0aa7fa55847a9,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-f8e4012d3219d7041cbb715e,Franklin,IN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2025,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-937d3c4fa84bf58a3f8bbf7b,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-db93bc136d88acb3aac6af9f,Franklin,IN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2025,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-76ccc29e0c39fe5cc06e18da,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-71b03937f76b5513fa11ade5,Middlefield,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,2025,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-1fc5d24e9110ae123a049df5,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-6829af0f6d2eb0a007a29268,Fairfield,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2026,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-130075f8557d5121fcdff2d7,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-0dac9a2a72c3d25c8cd558d0,Granville,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,other_pay_setting_mechanism,2020,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-052ac14b257c29c1f02a934b,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-a86cb8cd1a2fb3cc333359e5,Boyd,TX,South,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025–2026,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-7537c28f6780e0f49cb53032,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-9328f8e0b9dcf377422ac876,Franklin,IN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-a92ad545c1c5c85756e0a71a,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-1ce893d02318668a042e0f1b,Thornton,IL,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2024,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-d10021649adf222993cfba48,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-f709d231f78ba6f7a0cd4e14,Columbus,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2024,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-ec70fe989f2e1ae795866c23,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-8fbb114a2b1788e0a03d784e,Tomah,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,1947–1976,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-7e7e9c26dd66644042491a62,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-82876332e29ac6d4cec3b09d,Franklin,IN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2025,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-84fe3ea5296982490ea9dcbc,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-e17985fc86a1011509a48eab,Athens,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2017,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-3b5e01bb1ef4022eb8aad5b5,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-f21d663142a406402370eb3b,Monhegan,ME,Northeast,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-cc42467d4062d473c95d7958,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-2e49e90402b0e969a7dcf2ac,Woodland,MN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2024,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-d45516601c8810fad3863312,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-f05acb3a621274de3a21fc17,Franklin,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2018–2023,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-0a5a9731f65c648905d0b251,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-e6458ecfc57205e4ee10a28e,Newcastle,IN,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2016,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-0550726b27c2b2f4e5b7c1d5,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-46a8c4c6f59698ce70fde79b,Jefferson,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2022,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-1d3cf730ad399864ce5211ca,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-416b54baab6118bc81243d1f,Franklin,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2021–2023,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-680ed4d370d7433d884de4cb,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-93f180253016dc556e57930f,Hammond,IN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2026,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-44dbb61ff264eba17081bb4f,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-6b10677bb9f28dcf51a1aeac,Franklin,IN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2025,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-d666f67391a33a963cd3081f,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-8067ad2152351dd58cb192ef,Monroe,OH,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,other_pay_setting_mechanism,2019,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-554d6aa8e77cc1f8672e5ddd,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-876b37031a21d8e9297e58c1,Chippewa Lake,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2026,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-975e9a8ab1e709dd909048fb,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-0c86ef053ee065e456f27126,Monroe,OH,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,other_pay_setting_mechanism,2019,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-6916dc921d87b963d494e436,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-4bd3b47793bd52e016641fa8,Eagle Lake,MN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2023,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-15247a127704a3abc072f203,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-b1dfa6f5802499e11c72c2d6,Taylorville,IL,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2020–2023,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-a5d0687f1a5949b919db75b4,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-eefdcce31519db90ab39b8e5,Lehman,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2023,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-6aba4a748b6fc6041d0f9c3f,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-122e3a2727ce6ffbcd6b768c,Center,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2025–2029,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-b67d77c72cbaacf3b96b97e5,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-0fceedb3c7a4be806082dcc5,Hanover,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2020–2024,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-c2b247587b80ca07e212e7b9,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-9dd3192d45731081a5003157,Huntington Bay,NY,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,1998,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-37fc74363ba189f04e860b58,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-f43db7a19c30284c3595fed7,Franklin,IN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-e0fb8d7af1311093e3927805,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-165255aebad70b9a77826490,Geneva,MN,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,other_pay_setting_mechanism,2016,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-99c55e5a1c03a3e2609425fe,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-0e26cfc6c8df7f5e9ab8b270,Union,IN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2024–2025,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-75227be11dc1aeeb2e184866,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-8d61612e996e04743d5aac70,Franklin,OH,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2021–2023,step_schedule,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-b5317358d3f0b5b37583e53c,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-2a681d48b476c4ac0fca18c3,Monroe,OH,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2019,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-dd53c41cd3b630ea77835ae8,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-68e8bc43eb29ca4c0268baf0,South Woodbury,PA,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2024,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
