quant_qual_record_id,source_layer,original_record_id,municipality,state,side_label,mechanism_class,link_status,claim_boundary,linkage_basis,confidence,no_causal_claim
BRMQLINKQA-48e0677e32e42591a51fc554,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-0ed62047dee0a3f635b6c6b6,Woodstock,NY,police_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-f701576c900df87b04776e2f,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-b6ffe02c4061dc37b069ad0c,Elyria,OH,police_direct,classification_civil_service,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-2ef7ef2c4ed55b1ef94ad63c,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-c891e3ec7474a656e1dce4b5,Center,PA,police_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-e0e88caa874abd0d6ac7b7be,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-0265278cb7d451fbfd23f49e,Delaware,OH,police_direct,other_pay_setting_mechanism,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-b25710649aec355eef727a96,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-018a1bdee20ef366ce416508,Mosinee,WI,police_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period""]",high,true
BRMQLINKQA-06b1cf371e94a03ee933466e,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-da7323f2eb788ff881d964fc,Bangor,MI,police_direct,ordinance_council_adoption,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-36f28a5c6e23828872f66f82,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-1067cda275add3119fad73a0,Sherman,WI,police_direct,other_pay_setting_mechanism,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-b4a4e77903781e487e1d6260,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-367f979c35ae82fe3c7edba5,Virgil,IL,non_safety_direct,market_recruitment_retention,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-aaa133d77f729b53ddfdc2d1,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-9a1b070d9b352e37f4bd353c,Woodstock,NY,police_direct,retroactivity_implementation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_span"",""same_side""]",moderate,true
BRMQLINKQA-b2f9e1882be7a9ee84c4d9cf,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-d3e9d0f1134b6272d0dab89b,Corning,NY,police_direct,collective_bargaining,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-f35f6bc5b7b80e2d52c68b33,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-11b3681ecd2a27cacf493c68,Washington,WI,fire_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_span"",""same_side"",""same_period""]",high,true
BRMQLINKQA-1297dc66a031224e29ba54a8,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-944106e30578dbf64571fa72,Berry,WI,police_direct,non_base_compensation,blocked_mechanism_link,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_side""]",high,true
BRMQLINKQA-aea2b76a019b878e278235c2,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-9f11db96b20ee4d396d9dc04,Glendale,WI,police_direct,other_pay_setting_mechanism,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_span"",""same_side""]",moderate,true
BRMQLINKQA-98a3fb176194955789f9a159,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-e74bfd7711b0b6737a5b424e,Franklin,WI,police_direct,classification_civil_service,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-bac04995e22b299a13513d7e,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-79e31d8f1a0828722176ffed,Packer,PA,non_safety_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-677e96e5af93c1074aec82da,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-a9c8939c7989bc20d01ad8f4,Jefferson,WI,police_direct,collective_bargaining,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period""]",high,true
BRMQLINKQA-a1ae8300ebea37ac7b1df449,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-843ca7abb8642538402c04d6,Winnebago,IL,police_direct,non_base_compensation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-79101bf2f0cd381bd2ff714e,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-7e1afba03e9dee9c3ed39808,Union,IN,police_direct,ordinance_council_adoption,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-6e67c08cd0e9c2539fc56fce,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-86cf3b48d40ca6056b82bb05,Rockland,NY,police_direct,classification_civil_service,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-38ac0f1c255879451f09fadd,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-fdc956c92ae7099972a2997c,Franklin,IN,police_direct,ordinance_council_adoption,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-bf977c50550b4848fae972b4,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-29a70cd7d28a0e3a1a0f4c01,Dunn,WI,police_direct,cola_cpi_indexing,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period""]",high,true
BRMQLINKQA-916fe0d929f11c4af9535ad1,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-146382306bb50c464cc7b408,Clay,MO,police_direct,non_base_compensation,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-826255383847208f1276dbfe,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-75efdfae09ad852264f4c5fd,Okawville,IL,police_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-f50e4147a4dd0f59eace8392,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-1dad48fd4b0efbbcfb427adc,Fairfield,OH,police_direct,collective_bargaining,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-50837cb10f5f673b27e75c01,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-d0b7eb964d7eede8b695fac0,West Brownsville,PA,police_direct,other_pay_setting_mechanism,moderate_mechanism_link_supporting,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side""]",moderate,true
BRMQLINKQA-88ff44e4bbe90a3e0566bbbe,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-af30e785bbc6f88055b1a447,Williams charter,MI,non_safety_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-63b3124b8eae04faa6d37011,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-0df0316e7f0ff1e630bca9f9,Beaverton,MI,police_direct,ordinance_council_adoption,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period"",""mechanism_matches_quantitative_type""]",high,true
BRMQLINKQA-7a9aa3b766ba21eaa9cd597d,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-57b84cd2ce9b614d624a0ace,Cherrytree,PA,non_safety_direct,,not_linkable_write_off,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",[],high,true
BRMQLINKQA-2fc005dddb4e7fe65501b1c5,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINK-20260803-64c44e7177306f4bf8d824dc,Mosinee,WI,non_safety_direct,non_base_compensation,strong_mechanism_link_claim_ready,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim","[""same_source"",""same_side"",""same_period""]",high,true
WCQQG-9460bdb87d2e09b039766fc6,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-6a50c501e353de82649a,Lincoln Center,KS,unclear,COLA_CPI,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-3157c57ca9ee65bebd34c6b2,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-462f764253a1eca54609,Manley,NE,non_safety,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-9842e6ded6cb2f1743c3da45,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-9b22544ad3954edb8f6b,Berlin,NJ,police,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-86dd3ca31b063e4379bf44bd,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-7e25c88d38000f0588a5,Harrington Park,NJ,unclear,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-e1435bcd3915d646e7d82aa2,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-d5020bc5beb3d63f5cc0,Nutley,NJ,non_safety,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-063b42baa45a97dd6c4377af,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-bd2eb18d9cd35913507e,Brookfield,OH,fire,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-5ddf3e13b22239679940fdfe,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-b803f7a3fb0240f78f8c,Brookfield,OH,fire,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-eb31e8dce0ab3f924fdc461e,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-47aefec37527f18a3e06,Clinton,OH,police,implementation_retroactivity,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-b17f640fa3768a8168473d5f,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-b4fd939fc2834a332840,Jerome,OH,fire,step_schedule_progression,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-70dc34b4af128ee35ec0e6e2,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-7b7f91f0c2c8acacf1b8,Monongahela,PA,police,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-423cde695c0e479509257684,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-5bc3802b77090db943c3,Monongahela,PA,police,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-fe2c8b7dd38d811df5971e25,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-7d0654bfa25eaf4359c6,Monongahela,PA,unclear,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-96a455bfe26e6f98490383b9,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-7475c696dd64eb78b50d,Fletcher,VT,non_safety,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-5191ec9e3f4606bff37caa91,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-1378bf1e9b1f59d540a9,Vershire,VT,non_safety,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-054fe2010a4621503ae885c0,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-dc47b522c2b1bc492468,Vershire,VT,non_safety,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-babdbda6a5c0c300d4951b36,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHCONT-07e9c354dabfcfd51ab7,Vershire,VT,unclear,base_wage_schedule_change,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,moderate,true
WCQQG-489abf5e606286aa59b8c0f8,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-742d1a8b4b670fb85764,Ligonier,IN,police,across_the_board_percentage_raise,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,high,true
WCQQG-8c68346ed23e5753c96b2f67,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-dc70d9887bb14fb2858c,Ligonier,IN,police,across_the_board_percentage_raise,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,high,true
WCQQG-35a668dc98a9727a9172202d,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-bb931c14114a8bcb9943,Gibson City,IL,police,step_schedule_progression,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,high,true
WCQQG-2c1c2d0a38930238a08e5375,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-25bb6582bf0f0061e0dc,Augusta charter,MI,fire,across_the_board_percentage_raise,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,high,true
WCQQG-52dfdaf8e5dd6f346bb76e01,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-35244792353c5005224b,Augusta charter,MI,fire,across_the_board_percentage_raise,mechanism_attributed_growth_link,supporting_example_ready,validated_mechanism_attributed_growth_record,high,true
