non_scalar_structuring_id,normalization_id,original_value_type,original_normalized_value,original_value_candidates,non_scalar_structure_type,non_scalar_structuring_status,structured_value_count,fake_scalar_created,structuring_basis,source_locator_lineage
BRMNSRES-1d47968b483a3af9c26f9aca,BRMQNORM-20260803-c7c09a9738a2f8a4e091c8a6,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-13608-01"", ""final"": ""https://phillipsburgoh.gov/wp-content/uploads/sites/41/2025/10/Village-Officers-Manual.pdf"", ""original"": ""https://phillipsburgoh.gov/wp-content/uploads/sites/41/2025/10/Village-Officers-Manual.pdf"", ""scout_target_id"": ""BRM5-20260731-13608""}"
BRMNSRES-03f290a8c950a09c6d1afbb8,BRMQNORM-20260803-c7c8acecc982ea98c48eae14,currency_amount,935.0,[935.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=unknown_or_mixed;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10556-02"", ""final"": ""https://townofsouthportny.gov/post/_docs/minutes/2024/MinutesTownBoard2024_12_10.pdf"", ""original"": ""https://townofsouthportny.gov/post/_docs/minutes/2024/MinutesTownBoard2024_12_10.pdf"", ""scout_target_id"": ""BRM5-20260731-10556""}"
BRMNSRES-59d4c3cb807cd9ebc8994a47,BRMQNORM-20260803-c7d4ea1b00917918a6286ce4,currency_amount,1000.0,[1000.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=annual_salary;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-18046-02"", ""final"": ""https://tiogacountyny.com/media/0b2hwa2j/final-2025-2027-signed.pdf"", ""original"": ""https://tiogacountyny.com/media/0b2hwa2j/final-2025-2027-signed.pdf"", ""scout_target_id"": ""BRM5-20260731-18046""}"
BRMNSRES-a2690597276668f7bb5bb39d,BRMQNORM-20260803-c7e1803ec0bff9804103cf02,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-02406-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0156.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0156.pdf"", ""scout_target_id"": ""BRM5-20260731-02406""}"
BRMNSRES-e9c21014995f779885b2b15f,BRMQNORM-20260803-c7e9e68cd356b243192ec193,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-02206-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-08-0762.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-08-0762.pdf"", ""scout_target_id"": ""BRM5-20260731-02206""}"
BRMNSRES-b6eeeceb21d31119ebcb70d9,BRMQNORM-20260803-c7f065e102fd10c60aa4d91d,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-03485-03"", ""final"": ""https://washingtonpa.us/wp-content/uploads/2023/01/Regular-Council-Meeting-Agenda-1-12-23-FINAL-MRS.pdf"", ""original"": ""https://washingtonpa.us/wp-content/uploads/2023/01/Regular-Council-Meeting-Agenda-1-12-23-FINAL-MRS.pdf"", ""scout_target_id"": ""BRM5-20260731-03485""}"
BRMNSRES-f5d5bf0624e02dc297452dae,BRMQNORM-20260803-c7f7f503be49ed018ee63bbb,currency_amount,,"[0.57,0.82,1.08,1.34,1.6,1.85]",mechanism_only,not_non_scalar_structure,6,false,value_type=currency_amount;pay_basis=hourly;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-05998-03"", ""final"": ""https://cms2.revize.com/revize/franklinoh/Document%20Center/Government/City%20Council/Legislation/Resolutions/2024/R-24-77%20Pay%20Rates%202025.pdf"", ""original"": ""https://cms2.revize.com/revize/franklinoh/Document%20Center/Government/City%20Council/Legislation/Resolutions/2024/R-24-77%20Pay%20Rates%202025.pdf"", ""scout_target_id"": ""BRM5-20260731-05998""}"
BRMNSRES-786969816b12921f6810e6b7,BRMQNORM-20260803-c80e3b12bb65316be098a8e6,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-11121-01"", ""final"": ""https://webgen1files.revize.com/cityfayetteville_tx/2025%2004%2021%20CC%20Meeting%20Packet.pdf"", ""original"": ""https://webgen1files.revize.com/cityfayetteville_tx/2025%2004%2021%20CC%20Meeting%20Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-11121""}"
BRMNSRES-0c8c7ff5b7e733faf06b0a85,BRMQNORM-20260803-c81297e34541d2134e0bc7cd,currency_amount,19.9029,[19.9029],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06045-01"", ""final"": ""https://jacksontwp.com/wp-content/uploads/2023/01/11-Nov-28-23-Mtg.pdf"", ""original"": ""https://jacksontwp.com/wp-content/uploads/2023/01/11-Nov-28-23-Mtg.pdf"", ""scout_target_id"": ""BRM5-20260731-06045""}"
BRMNSRES-31bf2ecedd44ffba7d6c17df,BRMQNORM-20260803-c817355145f08a9214bd4b52,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-09770-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0636.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0636.pdf"", ""scout_target_id"": ""BRM5-20260731-09770""}"
BRMNSRES-261ef89b903da4f3540d16b6,BRMQNORM-20260803-c8190f2c21ae287ae107abb5,percentage,5.9,[5.9],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=cola_cpi;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-06653-01"", ""final"": ""https://ancramny.org/8639-2"", ""original"": ""https://www.ancramny.org/8639-2/"", ""scout_target_id"": ""BRM5-20260731-06653""}"
BRMNSRES-8d60172b524bf205b018bd5a,BRMQNORM-20260803-c8320fec18df93436af2e8fd,currency_amount,40.0,[40.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=per_diem;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-13755-01"", ""final"": ""https://huronsd.civicweb.net/document/258235"", ""original"": ""https://huronsd.civicweb.net/document/258235"", ""scout_target_id"": ""BRM5-20260731-13755""}"
BRMNSRES-ff3a1059effcee19c09164ec,BRMQNORM-20260803-c83e6a05f0d2511921b25bfc,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-18643-01"", ""final"": ""https://static1.squarespace.com/static/510d84a9e4b072208fa0916a/t/54233da3e4b065eab39e2c49/1411595683967/Adopted+FY2014-15+Annual+Budgets+9.11.14.pdf"", ""original"": ""https://cityofnatalia.squarespace.com/s/Adopted-FY2014-15-Annual-Budgets-91114-megp.pdf"", ""scout_target_id"": ""BRM5-20260731-18643""}"
BRMNSRES-08abcd38406f9ba30a60fef7,BRMQNORM-20260803-c84359b9350e7134deaf7d78,,,[],step_schedule,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=step_schedule;evidence_category=quant_salary_schedule_table,"{""candidate_id"": ""BRM5C-BRM5-20260731-05154-01"", ""final"": ""https://floodwoodmn.gov/vertical/sites/%7B358D6A07-4251-44D3-9BEC-A85089CE2CD6%7D/uploads/August_12_2025_Agenda__Packet.pdf"", ""original"": ""https://floodwoodmn.gov/vertical/sites/%7B358D6A07-4251-44D3-9BEC-A85089CE2CD6%7D/uploads/August_12_2025_Agenda__Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-05154""}"
BRMNSRES-be6d3a34ab08ee63d42c5fc3,BRMQNORM-20260803-c8448a4f2d179ed1317ec517,,,[],mechanism_only,not_non_scalar_structure,0,false,value_type=missing;pay_basis=hourly;evidence_category=qual_other_pay_setting_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-06907-01"", ""final"": ""https://conewagotwp.us/wp-content/uploads/2024/08/PD-CBA-2022-2025-1.pdf"", ""original"": ""https://conewagotwp.us/wp-content/uploads/2024/08/PD-CBA-2022-2025-1.pdf"", ""scout_target_id"": ""BRM5-20260731-06907""}"
BRMNSRES-860ed6ff7aea90f4f8314835,BRMQNORM-20260803-c844ba016c7d70cf32cc4a0c,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-13492-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0836.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0836.pdf"", ""scout_target_id"": ""BRM5-20260731-13492""}"
BRMNSRES-47af82da5562049e0f2c1d07,BRMQNORM-20260803-c853dbba169616bbfa317198,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMNSRES-2d66a8deb7cd86c9e531257e,BRMQNORM-20260803-c85a6fb27ac232139ef0993b,currency_amount,1.0,[1.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=holiday_rate;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-00662-03"", ""final"": ""https://cityofnewcastle.net/egov/documents/1449506920_07653.pdf"", ""original"": ""https://www.cityofnewcastle.net/egov/documents/1449506920_07653.pdf"", ""scout_target_id"": ""BRM5-20260731-00662""}"
BRMNSRES-86a06508fe2d4ca9342e2d3a,BRMQNORM-20260803-c864b531ee6b24e5f22cf8c2,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-16064-01"", ""final"": ""https://emmett.civicweb.net/document/91543"", ""original"": ""https://emmett.civicweb.net/document/91543/"", ""scout_target_id"": ""BRM5-20260731-16064""}"
BRMNSRES-1d46c5f4bf895d054260575a,BRMQNORM-20260803-c865748c1bd98a931da55e04,,,[],percentage_raise_or_cola,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=cola_cpi;evidence_category=quant_cpi_indexed_adjustment,"{""candidate_id"": ""BRM5C-BRM5-20260731-08622-01"", ""final"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""original"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""scout_target_id"": ""BRM5-20260731-08622""}"
BRMNSRES-6a9d55223e587531420a4263,BRMQNORM-20260803-c86652b88288c47b12dfeed4,,,[],percentage_raise_or_cola,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=cola_cpi;evidence_category=qual_cola_or_indexing_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-06652-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia93-026-award-6-30-95.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ia93-026-award-6-30-95.pdf"", ""scout_target_id"": ""BRM5-20260731-06652""}"
BRMNSRES-0b9c17806095dffc8acc9f7e,BRMQNORM-20260803-c86dd615cb788d1745ba108c,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-17969-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/57/23/68/57236849342082948563260621843974781099"", ""original"": ""https://ecommons.cornell.edu/server/api/core/bitstreams/4afb7637-b4b3-489a-a0c3-f5e33fedee22/content"", ""scout_target_id"": ""BRM5-20260731-17969""}"
BRMNSRES-850581dd9b8275328e7a23ee,BRMQNORM-20260803-c86ecbfe786bfa5d9f54382d,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-05125-02"", ""final"": ""https://duluthmn.gov/media/pizp0j1s/2025-2027-fire.pdf"", ""original"": ""https://duluthmn.gov/media/pizp0j1s/2025-2027-fire.pdf"", ""scout_target_id"": ""BRM5-20260731-05125""}"
BRMNSRES-743eb3fbeb50d36a6b4dd12e,BRMQNORM-20260803-c873282b4889ecd57394aa07,currency_amount,5.0,[5.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-14966-01"", ""final"": ""https://andrewia.com/documents/526/CODE_OF_ORDINANCES.pdf"", ""original"": ""https://andrewia.com/documents/526/CODE_OF_ORDINANCES.pdf"", ""scout_target_id"": ""BRM5-20260731-14966""}"
BRMNSRES-c8cf1fbed8c05671db718620,BRMQNORM-20260803-c8873421a7f574bfb7d102fa,currency_amount,321.78,[321.78],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-18045-03"", ""final"": ""https://townofticonderoga.gov/wp-content/uploads/2022-12-08-Minutes-RTB-Mtg.pdf"", ""original"": ""https://townofticonderoga.gov/wp-content/uploads/2022-12-08-Minutes-RTB-Mtg.pdf"", ""scout_target_id"": ""BRM5-20260731-18045""}"
BRMNSRES-72c6e6790f9cee2c4a4d67d7,BRMQNORM-20260803-c88e4618dc78c2d36075e81e,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-17589-02"", ""final"": ""https://cityofadamswi.org/wp-content/uploads/2022/02/Employment-Application.pdf"", ""original"": ""https://cityofadamswi.org/wp-content/uploads/2022/02/Employment-Application.pdf"", ""scout_target_id"": ""BRM5-20260731-17589""}"
BRMNSRES-a615ff46d9a0545045648b31,BRMQNORM-20260803-c88ee594788111b42963c830,currency_amount,25.0,[25.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-13717-01"", ""final"": ""https://static1.squarespace.com/static/600788ba9c24b70ab403e016/t/65ca5533cbdd022f46e20949/1707758900429/2-5-24%2BMeeting%2BMinutes.pdf"", ""original"": ""https://static1.squarespace.com/static/600788ba9c24b70ab403e016/t/65ca5533cbdd022f46e20949/1707758900429/2-5-24%2BMeeting%2BMinutes.pdf"", ""scout_target_id"": ""BRM5-20260731-13717""}"
BRMNSRES-ac066a4bbafe5254dd21c4d1,BRMQNORM-20260803-c8949081af7949b96e66b019,currency_amount,18.39,[18.39],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=unknown_or_mixed;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-17159-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-12-1409.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-12-1409.pdf"", ""scout_target_id"": ""BRM5-20260731-17159""}"
BRMNSRES-f9a937d81d47eb7d2e118cdc,BRMQNORM-20260803-c8996090506ac1f5730065b5,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-15145-04"", ""final"": ""https://colonail.com/vertical/sites/%7BFC142F78-E9D2-49AE-8B50-7910B5B74E0C%7D/uploads/12.22.25_Packet.pdf"", ""original"": ""https://www.colonail.com/vertical/sites/%7BFC142F78-E9D2-49AE-8B50-7910B5B74E0C%7D/uploads/12.22.25_Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-15145""}"
BRMNSRES-6fd4810ced687af5988c1e3d,BRMQNORM-20260803-c89a72c90ac629314dbb6b06,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-14254-03"", ""final"": ""https://townofoliveny.gov/wp-content/uploads/2025/11/Olive-Comp-Benefits-Manual-12-2019.pdf"", ""original"": ""https://townofoliveny.gov/wp-content/uploads/2025/11/Olive-Comp-Benefits-Manual-12-2019.pdf"", ""scout_target_id"": ""BRM5-20260731-14254""}"
BRMNSRES-ea2af7d994787104e1bbe8e4,BRMQNORM-20260803-c8a68e01d9901b363861383e,percentage,2.5,[2.5],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-04617-01"", ""final"": ""https://lawrenceks.civicweb.net/document/351307"", ""original"": ""https://lawrenceks.civicweb.net/document/351307/"", ""scout_target_id"": ""BRM5-20260731-04617""}"
BRMNSRES-06862cd1a7ea284f1130439f,BRMQNORM-20260803-c8a7b620a574c48cc24484ac,currency_amount,75.0,[75.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-02587-03"", ""final"": ""https://cityofplankinton.com/minutes060225.pdf"", ""original"": ""https://cityofplankinton.com/minutes060225.pdf"", ""scout_target_id"": ""BRM5-20260731-02587""}"
BRMNSRES-092a4241f7643aeb586fdeda,BRMQNORM-20260803-c8be56607a7a5433f0cd6608,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-06959-01"", ""final"": ""https://elizabethpa.net/document/agenda-december-23rd-2025"", ""original"": ""https://elizabethpa.net/document/agenda-december-23rd-2025/"", ""scout_target_id"": ""BRM5-20260731-06959""}"
BRMNSRES-d4d42003022c1413e8e9ab6e,BRMQNORM-20260803-c8c6787abeeefbbb67e66d84,percentage,,"[3.0,4.0]",percentage_raise_or_cola,structured_without_scalar_collapse,2,false,value_type=percentage;pay_basis=hourly;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-01041-01"", ""final"": ""https://cityofaugresmi.com/wp-content/uploads/2025/12/cc11-7-23.pdf"", ""original"": ""https://cityofaugresmi.com/wp-content/uploads/2025/12/cc11-7-23.pdf"", ""scout_target_id"": ""BRM5-20260731-01041""}"
BRMNSRES-dba7c4fb8d01621115cedbb2,BRMQNORM-20260803-c8c7b05a38ef1245ef8ccca1,currency_amount,1.75,[1.75],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-13479-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-12-1492.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-12-1492.pdf"", ""scout_target_id"": ""BRM5-20260731-13479""}"
BRMNSRES-2a50cbf1c3f8ff3221ab6f6d,BRMQNORM-20260803-c8cf7d59ce7d2a80c40432b8,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
